0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,9,7,2,3,6,2,3,1,2,2,4,3,2,4,0,4,3,2,2,4,4,0,5,2,2,2,3,3,2,2,2,5,0,2,5,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,1.0198248539835266,0.41414141414141437
10,9,7,2,3,6,2,3,1,2,3,4,2,2,4,0,4,3,2,2,3,4,0,5,2,2,2,3,3,2,2,2,5,0,3,5,4,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,1.006187790159063,0.4242424242424245
10,9,7,3,3,5,2,3,1,2,3,2,2,3,3,3,2,4,2,2,4,4,0,4,2,3,2,2,3,2,2,2,4,2,2,5,4,3,2,2,1,5,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9416326214853744,0.47474747474747503
10,9,6,3,3,6,2,3,1,2,3,2,2,3,2,3,2,5,2,2,3,3,0,4,2,5,3,0,3,2,5,3,2,2,2,5,2,2,3,2,2,5,1,3,2,2,2,2,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8712104284542023,0.5353535353535355
10,9,7,2,3,6,2,3,1,3,3,3,2,3,2,0,4,3,2,2,3,4,1,3,2,2,2,4,3,2,2,2,5,1,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,1.04734649133271,0.39393939393939414
10,6,7,3,4,6,3,3,1,2,3,3,2,4,1,3,2,3,4,2,3,3,0,4,2,4,1,1,5,1,3,1,6,1,1,6,2,2,3,2,3,3,1,2,5,2,3,1,5,1,3,3,2,2,2,3,4,2,2,5,1,3,2,3,2,2,3,5,1,2,2,5,5,2,6,1,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6410166293391197,0.808080808080807
10,9,7,2,3,6,2,3,1,2,2,3,2,2,7,0,4,3,2,2,4,4,0,5,2,1,2,3,3,2,2,2,5,0,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,1.0333722743021363,0.40404040404040426
10,7,7,2,4,6,3,3,1,2,3,2,2,4,1,4,2,3,4,2,3,3,0,4,2,3,2,0,5,1,3,1,6,1,2,6,2,2,3,3,3,3,1,2,4,2,3,1,5,1,2,4,2,3,3,3,4,2,2,5,1,4,2,2,2,2,3,4,1,2,3,2,2,2,5,3,2,1,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6228259097442561,0.8383838383838371
10,6,7,3,4,6,3,3,1,2,4,2,2,4,1,3,2,3,4,2,3,3,0,4,2,3,2,3,2,1,3,1,6,1,1,6,3,2,2,3,3,3,0,2,5,3,3,1,5,1,1,4,1,3,3,3,4,2,2,6,2,2,2,3,2,2,3,5,1,1,3,5,2,2,2,2,2,2,5,2,5,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6048382134147071,0.8686868686868673
10,10,7,3,3,5,2,3,0,3,2,2,3,3,2,3,2,4,2,1,3,4,0,4,2,5,3,0,3,2,3,2,6,2,1,5,2,2,3,2,3,4,3,2,3,2,2,2,5,1,1,5,5,3,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8179340539447014,0.5858585858585857
10,10,7,3,0,6,2,3,1,5,2,3,2,2,3,0,5,5,2,1,0,3,2,4,2,4,4,2,2,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,1.1234655742203978,0.3434343434343436
10,9,7,2,1,6,2,3,1,4,2,3,3,2,4,0,2,5,2,3,3,4,1,4,2,3,4,2,3,2,3,2,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,1.0779580243201559,0.3737373737373739
10,9,7,3,3,5,2,3,1,2,3,2,2,3,2,3,2,4,3,2,4,3,0,4,2,5,3,0,3,2,2,3,2,2,2,5,2,2,3,3,2,5,2,4,1,3,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.905035046327471,0.5050505050505053
10,9,7,3,3,6,2,3,1,3,2,3,2,3,3,0,4,2,2,2,3,4,1,3,2,2,2,3,3,2,2,5,5,1,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,1.0619783667087175,0.38383838383838403
