0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,8,6,5,3,3,3,1,4,3,3,2,0,6,4,0,0,6,0,2,5,2,2,2,5,5,2,1,2,2,5,2,1,2,3,2,5,1,2,5,3,1,5,0,5,2,2,2,1,2,5,3,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8383805731027295,0.5656565656565656
10,9,8,4,2,2,3,1,4,3,3,2,0,6,4,0,0,6,1,3,3,2,1,2,5,5,2,1,2,2,5,2,2,3,3,1,5,1,3,5,3,1,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9413839329686544,0.47474747474747503
10,8,6,5,3,3,3,1,3,2,3,2,2,5,4,1,1,6,1,0,5,3,2,1,5,2,5,1,2,5,2,3,0,2,2,3,5,3,2,3,3,3,1,1,2,2,6,0,2,2,5,0,5,2,2,5,3,5,2,1,1,1,5,3,2,5,2,1,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,0.6961125752561669,0.7272727272727265
10,8,6,5,3,3,3,1,4,3,3,2,0,6,4,0,5,1,0,2,5,2,2,2,4,5,2,1,2,3,5,2,2,2,3,1,5,1,3,5,5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9790994655628844,0.4444444444444447
10,9,8,4,2,2,3,1,4,3,3,2,0,6,4,0,0,6,1,3,3,2,1,2,5,5,2,1,2,2,5,2,2,2,4,1,5,1,3,2,3,1,4,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9291392260367429,0.48484848484848514
10,9,8,4,2,2,3,1,4,3,3,2,0,6,4,0,0,6,1,3,3,3,1,2,5,5,2,1,2,2,5,2,2,2,4,1,5,1,3,2,3,1,5,0,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9171888974423025,0.49494949494949525
10,9,5,7,0,3,4,3,3,4,2,5,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4476687114085582,0.17171717171717174
10,9,5,7,0,4,4,2,1,4,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5168717697183556,0.1414141414141414
10,9,7,4,2,3,3,1,4,3,3,2,0,6,4,0,0,6,0,3,5,2,1,2,5,5,1,1,2,2,5,2,2,2,4,1,5,1,2,5,2,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9667150228636123,0.4545454545454548
10,8,6,5,3,3,3,1,3,3,3,2,2,5,4,0,1,6,1,1,5,2,2,2,5,2,5,1,2,2,2,3,2,2,3,1,5,3,3,3,3,3,2,1,2,1,6,0,2,2,5,0,5,3,2,5,1,5,2,4,1,2,5,2,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7205108506073286,0.6969696969696964
