0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
10,9,5,5,4,3,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,1,3,3,3,3,2,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,9,10,10,10,10,10,10,10,10,0.7647592057793406,0.7140479700814911,0.9797979797979779,0.7000000000000004
10,9,5,4,4,3,2,2,2,2,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,3,3,3,2,3,3,3,2,3,2,3,2,3,3,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,9,9,10,9,10,10,10,10,10,10,10,10,1.071757419712938,0.8514340495246162,0.9797979797979779,0.5500000000000003
10,9,5,5,4,3,2,2,3,2,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3,2,2,3,3,3,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,10,10,10,10,10,10,10,10,1.279465112604802,0.9700356551413603,0.9696969696969678,0.45000000000000023
10,9,5,4,4,3,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,1,3,3,3,3,2,2,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,3,3,2,3,3,2,3,3,3,3,2,2,2,2,2,3,2,3,3,1,3,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5458870631144853,0.6429009811947234,0.9797979797979779,0.8000000000000005
10,9,5,5,4,3,2,2,2,2,3,3,3,2,3,3,3,3,2,3,2,2,3,3,3,3,2,3,3,3,2,2,3,2,2,2,2,2,3,3,4,3,2,3,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,3,1,0,9,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.513911868452764,0.6312742203562556,0.9797979797979779,0.8200000000000005
10,9,5,4,4,3,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,3,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,2,1,3,3,3,3,3,2,3,2,3,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,0.722720152595666,0.7009053029032807,0.9797979797979779,0.7200000000000004
10,9,5,5,4,3,2,2,2,2,3,2,3,2,3,3,2,2,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,2,2,3,2,3,3,4,3,2,2,1,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,10,10,10,1.1089787784930591,0.8719240692052418,0.9797979797979779,0.5300000000000002
10,9,5,5,4,3,2,2,2,2,3,3,3,2,3,3,3,2,2,3,2,2,3,3,4,3,2,3,3,2,2,2,3,3,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,1,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.45169380336679327,0.61420868352254,0.9797979797979779,0.8500000000000005
10,9,5,4,4,3,2,2,2,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,2,2,2,2,3,2,3,3,3,2,2,2,3,3,2,3,3,3,4,3,2,3,3,2,3,2,3,2,3,2,3,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,0.9889400179505083,0.8124175823274052,0.9797979797979779,0.5800000000000003
10,9,5,5,4,3,2,2,2,2,3,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,2,3,3,2,2,3,3,2,3,2,2,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,2,2,3,2,1,2,2,1,3,2,2,2,4,5,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,0.4443727379642617,0.6117154693923769,0.9696969696969678,0.8500000000000005
