0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
9,9,4,4,5,5,5,1,2,2,3,4,3,3,3,4,3,4,6,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,9,9,9,8,9,10,9,9,10,10,10,10,10,9,7,9,9,7,9,8,8,9,8,9,7,9,8,8,8,8,9,7,9,8,9,10,1.7549814914093207,1.3200696642525076,0.9797979797979779,0.21000000000000005
10,9,4,4,4,5,5,1,3,4,3,3,3,4,6,7,6,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,10,10,10,10,9,9,9,9,8,9,8,9,9,9,9,8,9,9,9,8,8,9,8,9,7,9,10,1.8234114464035793,1.3961009131346072,0.9797979797979779,0.18000000000000002
10,9,4,4,4,4,3,1,2,2,3,3,3,3,2,3,3,2,2,3,1,3,3,2,3,3,3,3,3,3,3,2,2,3,2,3,3,2,2,3,3,2,2,3,3,3,3,1,2,2,2,3,2,2,3,3,3,2,3,2,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,10,10,10,9,9,9,10,10,10,0.8370035275263499,0.7408643598821549,0.9797979797979779,0.6500000000000004
10,9,4,4,4,5,1,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,2,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,9,9,10,9,9,9,8,9,8,9,10,1.6097961981418032,1.210334272087656,0.9595959595959578,0.2800000000000001
10,9,4,4,5,5,1,1,2,2,3,3,2,3,3,3,4,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,9,9,9,9,7,9,10,1.7297014886439361,1.3200767735587475,0.9696969696969678,0.22000000000000006
10,9,4,4,4,4,3,1,1,2,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,4,3,3,3,2,2,3,2,3,2,3,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,9,10,9,9,9,9,8,9,9,9,9,9,9,8,8,9,9,10,1.3255901031416173,0.9901453560184467,0.9797979797979779,0.4200000000000002
10,9,4,4,4,4,3,1,1,2,2,3,3,2,3,3,3,3,2,3,2,2,3,2,3,3,4,3,3,3,2,2,3,2,3,2,3,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,9,10,9,9,9,9,8,9,9,9,10,9,9,9,8,9,9,10,1.3134711779552535,0.9842506594489182,0.9797979797979779,0.4200000000000002
10,9,4,4,5,5,5,6,4,6,4,4,3,4,9,7,9,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,9,9,9,9,8,9,9,8,9,9,9,9,9,9,9,7,8,9,7,9,8,9,10,1.8993201295148752,1.4558627514811269,0.9797979797979779,0.13999999999999999
10,10,4,4,4,4,3,1,2,2,3,3,3,3,2,3,3,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,3,3,2,3,3,2,2,3,2,2,2,2,3,10,1,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,9,9,9,10,10,10,1.0114640833228423,0.8208760101058836,0.9595959595959578,0.5800000000000003
10,9,4,4,4,5,3,1,1,2,3,3,3,3,2,2,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,2,3,2,2,3,2,3,2,3,3,2,3,2,3,3,3,2,2,3,3,2,2,2,3,3,2,2,3,2,2,1,3,2,3,4,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,9,10,10,10,10,0.7111301237776675,0.6946887578436733,0.9696969696969678,0.7200000000000004
