0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
9,7,6,4,3,3,2,3,3,4,3,1,3,3,2,3,3,2,3,2,3,3,3,3,1,3,2,2,2,3,3,2,3,2,2,3,2,2,2,2,3,3,4,4,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,9,10,9,9,10,9,10,9,9,9,8,9,10,10,10,10,10,9,7,8,8,9,8,9,9,9,10,9,9,8,9,1.1991804193212887,0.9033972991336994,0.989898989898988,0.47000000000000025
9,7,6,4,3,3,2,3,3,3,3,1,3,3,2,2,3,2,3,2,3,3,3,2,3,3,3,2,3,2,3,2,3,3,3,2,3,3,1,3,2,3,2,3,2,3,2,1,3,4,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,9,9,9,10,9,9,9,8,9,10,10,10,10,10,9,7,9,8,9,8,9,9,9,9,9,9,8,9,1.0716646587259966,0.833126352834469,0.989898989898988,0.5400000000000003
9,7,6,4,3,3,2,2,3,3,3,1,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,2,1,2,2,1,2,3,2,3,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,9,9,9,10,9,10,9,7,9,9,10,10,10,9,9,7,9,8,9,8,9,8,9,10,9,9,8,9,1.113752370143963,0.8542268150898996,0.989898989898988,0.5200000000000002
9,7,6,4,3,3,2,3,3,4,3,1,3,3,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,3,3,2,2,3,3,2,2,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,10,10,10,9,9,10,9,9,10,9,9,8,9,10,10,10,10,10,9,8,9,9,9,8,9,9,10,9,10,9,7,9,1.1644387180874218,0.8859603770525858,0.989898989898988,0.49000000000000027
9,7,6,4,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3,2,1,3,2,1,3,3,4,5,1,2,1,3,2,2,1,3,4,6,1,2,1,1,3,2,2,2,3,2,3,1,2,3,3,4,4,5,2,1,3,1,1,1,2,1,3,4,1,0,1,0,0,1,0,5,5,3,1,0,1,1,2,2,1,6,6,7,7,7,9,10,10,10,9,8,7,9,0.2443669874058635,0.5292787770023826,0.9292929292929276,0.9400000000000006
9,7,6,4,3,3,2,3,3,4,3,2,3,3,3,1,3,2,2,3,3,2,3,2,2,3,4,3,2,3,4,4,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,9,9,9,9,9,8,9,9,8,9,10,10,10,10,10,9,8,9,8,9,7,9,8,9,9,9,9,7,9,1.417744264565972,1.0463424336621543,0.989898989898988,0.37000000000000016
9,7,6,4,3,3,2,2,3,3,3,1,3,3,3,3,3,2,3,1,3,2,2,3,3,2,3,2,3,3,3,3,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,9,9,8,9,10,10,10,10,10,9,8,9,8,9,7,9,9,9,10,9,9,8,9,1.1241475283576445,0.8625868579184955,0.989898989898988,0.5100000000000002
9,8,6,4,3,3,2,3,3,3,3,2,3,3,1,2,3,3,3,2,3,3,4,5,6,7,9,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,10,10,9,9,9,10,10,9,9,9,9,9,9,9,9,8,9,8,9,9,7,9,10,10,10,10,10,9,8,9,7,9,7,9,8,9,9,9,9,7,9,1.6023161921475826,1.1839933628921309,0.989898989898988,0.2800000000000001
10,9,6,4,3,2,2,3,3,4,3,1,3,2,2,2,3,3,2,3,3,3,2,2,2,3,3,2,3,3,3,2,2,2,2,3,3,3,1,3,2,3,3,3,2,3,2,2,2,1,3,2,3,2,2,2,2,3,4,4,3,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,8,9,9,9,8,9,9,10,10,10,9,8,9,0.8063643740524519,0.722471976452592,0.9797979797979779,0.6700000000000004
9,7,6,4,3,3,2,3,3,4,3,3,3,3,2,2,3,2,2,2,2,2,3,2,3,3,3,3,3,3,4,3,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,9,9,9,9,8,9,9,7,9,10,10,10,10,10,9,8,9,8,9,7,9,9,9,10,9,9,7,9,1.424250963828844,1.051881419309594,0.989898989898988,0.37000000000000016
9,7,6,4,3,3,2,2,3,4,3,2,3,3,3,2,3,3,3,2,2,3,3,2,2,3,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,8,9,10,10,10,10,10,9,7,9,8,9,8,9,8,9,10,9,9,8,9,1.2021047236822069,0.9110738879681376,0.989898989898988,0.48000000000000026
9,7,6,4,3,3,2,2,3,4,3,1,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,4,4,3,2,3,10,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,8,9,9,10,9,10,9,8,9,10,10,10,10,10,9,8,9,8,9,7,9,9,9,10,9,9,7,9,1.4029979224292466,1.035746964138937,0.989898989898988,0.38000000000000017
9,7,6,4,3,3,2,3,3,4,3,1,3,3,2,3,3,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,4,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,9,9,10,9,9,9,9,9,9,10,10,10,10,10,9,8,9,8,9,7,9,9,9,10,9,9,8,9,1.3862544124934257,1.0272282018518841,0.989898989898988,0.3900000000000002
9,7,6,4,3,4,3,2,3,4,3,1,3,3,2,2,3,3,2,2,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,4,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,9,10,9,9,9,9,10,10,10,10,10,9,8,9,8,9,8,9,9,9,10,9,9,8,9,1.318963848249521,0.9821969246092923,0.989898989898988,0.4200000000000002
10,7,6,4,3,3,2,3,4,3,3,2,3,1,3,2,3,3,3,2,2,3,4,3,2,3,2,2,3,3,4,3,1,3,2,3,2,2,1,3,4,5,3,2,1,2,2,3,2,2,3,2,3,1,3,3,3,3,5,4,3,1,2,1,1,1,5,1,3,6,7,0,1,0,0,1,0,6,5,4,1,3,1,1,2,1,1,1,6,0,8,7,9,10,10,10,9,8,7,9,0.2573859969249269,0.5506947501353998,0.8787878787878773,0.9500000000000006
10,7,6,4,3,3,2,3,3,4,3,1,3,3,2,2,3,2,3,2,3,2,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,3,3,3,2,2,2,2,3,3,4,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,9,9,10,10,10,10,10,10,10,9,9,9,8,9,9,10,10,10,10,9,9,1.044817975064986,0.8325465158798069,0.9797979797979779,0.5500000000000003
9,7,6,4,3,3,2,3,3,4,3,2,3,3,2,2,3,2,2,3,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,9,9,10,9,9,9,9,10,10,10,10,10,9,8,9,9,8,8,9,9,9,10,9,9,7,9,1.345520342466129,1.000018830535046,0.989898989898988,0.4100000000000002
10,9,5,4,3,3,2,2,3,4,3,2,3,3,2,2,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,2,2,2,3,3,2,2,3,3,2,3,2,2,3,2,2,2,2,3,2,3,2,2,3,1,3,2,3,2,3,4,4,4,4,6,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,9,9,9,9,9,10,10,10,9,9,9,9,0.7485614796698103,0.7030459743305946,0.9797979797979779,0.7000000000000004
9,7,6,4,3,3,2,3,3,4,3,2,3,3,2,3,3,2,2,2,2,3,3,2,2,2,2,2,3,2,3,2,3,1,3,3,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,10,10,9,9,9,10,10,10,10,10,9,8,9,9,9,8,9,9,9,9,9,9,8,9,1.3594076872188772,1.0113794411047332,0.989898989898988,0.4000000000000002
