0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
10,9,6,5,4,3,1,2,2,3,2,3,3,2,2,3,3,2,3,3,2,2,3,3,3,3,2,2,2,2,3,2,3,3,3,2,2,2,2,2,3,2,2,1,1,2,2,3,4,6,7,6,7,9,9,9,9,10,10,10,10,10,10,9,9,9,9,10,10,10,10,10,9,8,8,9,8,9,7,9,9,8,8,9,8,9,8,9,7,9,9,8,9,8,9,8,9,9,9,8,1.0400319844187234,0.8041451561676923,0.989898989898988,0.5500000000000003
10,9,5,5,4,3,1,2,2,3,3,3,2,2,3,3,2,2,3,3,2,1,2,3,3,3,2,3,3,2,3,4,3,3,4,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,10,10,10,9,9,10,10,9,9,10,9,8,9,10,9,9,9,10,9,9,1.3783941743357997,1.0302747307302986,0.9797979797979779,0.3900000000000002
10,9,5,5,4,3,1,2,2,3,3,3,3,2,3,3,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,1,2,3,2,3,2,3,2,2,3,3,3,3,3,2,3,2,2,3,3,2,3,2,3,3,3,2,3,2,2,2,3,3,2,1,3,2,2,2,10,10,10,9,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,0.6721748215749299,0.6815135975670581,0.9797979797979779,0.7400000000000004
10,9,5,5,4,3,1,2,2,3,3,3,3,2,3,3,3,2,3,3,2,1,3,3,3,3,3,2,3,2,3,2,2,3,3,3,4,3,2,3,3,2,3,3,2,2,3,2,2,2,3,3,2,2,2,3,2,3,3,2,2,2,3,2,2,2,2,2,3,3,4,5,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,0.6431191901796884,0.6717855138787103,0.9797979797979779,0.7500000000000004
10,9,5,5,4,3,1,2,2,3,3,3,3,2,3,3,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,3,3,2,3,3,2,2,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,2,3,2,2,1,5,4,4,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,0.6691326671406619,0.6802699668104263,0.9696969696969678,0.7500000000000004
10,9,5,5,4,3,1,2,2,3,3,3,3,1,3,3,3,2,3,3,2,1,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,2,2,3,2,2,2,3,2,3,2,3,4,5,5,4,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,0.6114226441434836,0.6607460382254305,0.9797979797979779,0.7700000000000005
10,9,5,5,4,3,1,2,2,3,3,3,3,2,3,3,3,2,3,3,2,1,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,2,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,2,2,2,3,3,2,2,2,3,3,3,4,3,2,3,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,0.697530576471353,0.6916843038932147,0.9797979797979779,0.7300000000000004
10,9,5,5,4,3,1,2,2,3,3,3,3,2,3,3,3,2,3,3,2,1,3,3,3,3,3,2,2,3,3,2,2,3,3,4,3,3,2,3,3,3,3,3,2,3,2,2,2,2,2,3,3,3,2,3,2,2,3,2,3,4,3,2,2,3,3,2,3,1,4,3,1,2,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6096985492577284,0.6616853698610202,0.9696969696969678,0.7700000000000005
10,9,5,5,4,3,1,2,2,3,3,2,3,2,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,2,3,3,2,3,2,1,2,3,3,5,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.0859440868686998,0.860820243166796,0.9696969696969678,0.5400000000000003
10,9,5,5,4,3,1,2,2,3,3,3,2,2,3,2,3,2,2,3,2,2,3,3,3,3,3,3,2,3,2,2,3,2,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,10,10,10,9,10,10,9,9,9,9,9,10,10,10,10,1.374191076142003,1.031175693339027,0.9696969696969678,0.4000000000000002
