0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
9,7,6,5,4,4,3,3,1,3,1,1,1,2,2,2,2,3,4,6,4,4,4,3,3,1,1,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,10,10,10,9,10,10,9,10,9,9,9,9,9,8,8,8,9,8,9,8,9,8,8,9,10,9,8,9,10,9,9,8,9,9,8,9,8,7,9,9,9,8,7,9,7,7,8,9,9,9,1.5531220998428656,1.123283878554535,0.989898989898988,0.3000000000000001
9,7,6,5,4,3,3,3,2,3,3,1,2,3,2,2,3,3,4,6,4,3,2,1,3,2,2,3,2,3,1,2,3,1,3,2,2,3,3,2,3,3,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,9,10,10,10,9,9,10,10,10,10,9,9,10,10,9,7,9,9,8,9,9,8,9,9,9,7,7,9,7,9,9,9,10,10,1.2292135656568617,0.9146675522274721,0.989898989898988,0.47000000000000025
9,7,6,5,4,4,3,3,2,3,2,2,2,2,2,1,2,3,4,6,4,3,1,2,3,2,2,2,2,2,3,1,1,1,2,2,1,3,3,2,3,4,4,6,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,9,9,9,10,10,9,9,9,9,10,10,10,9,10,10,10,9,8,9,9,8,9,9,8,9,9,9,7,8,9,8,9,9,9,10,9,1.1918785082272698,0.8916239834397318,0.989898989898988,0.48000000000000026
9,7,6,5,4,4,3,2,2,2,2,2,2,3,3,1,2,3,4,6,3,1,1,1,3,2,2,3,3,3,2,1,3,3,4,4,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,9,9,10,10,10,9,9,9,9,10,10,9,10,10,10,9,8,9,9,8,9,9,8,9,9,9,8,8,9,8,8,9,9,10,10,1.3449188208234326,0.9928010930200022,0.9797979797979779,0.4000000000000002
9,7,6,5,4,4,3,3,1,2,3,2,2,2,2,2,2,3,4,6,4,3,1,1,3,2,1,3,2,2,3,1,3,1,2,3,3,2,3,2,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,10,10,9,9,9,9,10,10,10,9,9,9,10,10,10,9,10,10,10,9,8,9,9,8,9,9,9,9,9,9,7,8,9,8,9,9,9,10,10,1.2355786369924342,0.9208736840288231,0.989898989898988,0.46000000000000024
9,7,6,5,4,4,3,2,2,2,3,2,2,2,2,2,2,3,4,6,3,2,2,2,3,2,2,3,3,2,2,1,3,2,2,2,3,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,9,10,9,8,9,9,8,9,9,9,8,8,9,7,9,10,9,10,10,1.30496114566406,0.9740220864695013,0.9797979797979779,0.4300000000000002
9,7,6,4,4,4,3,2,2,2,2,2,3,3,2,2,3,3,4,6,4,3,1,1,2,2,3,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,9,9,9,10,10,10,10,10,10,10,9,8,9,9,7,9,9,8,9,9,9,8,8,9,8,9,9,10,10,10,1.5621465730250754,1.1596953045958018,0.989898989898988,0.3000000000000001
9,7,6,5,4,3,3,3,2,2,3,1,2,3,3,2,2,3,4,6,2,2,2,2,3,2,3,2,2,3,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,10,9,9,9,9,9,9,9,7,9,9,9,8,8,9,8,9,9,10,10,10,1.4976734320802005,1.112531652145611,0.9797979797979779,0.3300000000000001
9,7,6,5,4,4,3,2,3,3,3,2,2,3,2,2,2,3,4,5,3,1,2,2,3,2,2,3,3,2,3,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,9,9,9,8,9,10,10,9,8,9,9,9,10,10,10,10,1.4522215810256065,1.0802464625516999,0.9797979797979779,0.36000000000000015
9,7,6,4,4,4,3,2,2,3,3,2,2,3,2,2,2,3,4,5,3,1,2,2,2,2,2,3,3,3,1,3,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,9,10,10,9,9,9,8,9,9,9,9,7,9,9,9,10,10,10,10,1.4137794312075613,1.0531471883999957,0.9797979797979779,0.37000000000000016
