0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
9,7,6,5,6,4,3,2,1,2,2,2,3,3,1,2,2,3,2,2,1,3,2,2,3,3,2,2,3,2,2,2,3,3,3,1,3,3,2,3,2,1,1,1,1,3,1,2,2,3,1,1,1,0,1,1,0,1,7,6,7,8,9,10,9,9,8,8,7,7,9,8,9,10,9,8,9,10,10,10,9,9,9,9,9,8,7,8,7,6,6,7,7,6,6,6,7,6,7,7,0.807127959072735,0.6614789186610308,0.989898989898988,0.6500000000000004
9,7,6,4,5,4,3,2,2,2,2,3,3,3,2,2,2,3,1,2,2,3,4,6,4,3,2,2,1,7,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,9,9,9,9,10,10,10,9,9,9,8,8,9,9,9,10,10,9,10,10,10,9,9,9,9,8,9,9,8,9,7,9,9,8,9,9,7,6,7,9,7,8,1.501913552824811,1.0947745195423704,0.989898989898988,0.3300000000000001
9,7,6,5,6,4,3,2,1,2,2,2,3,3,1,2,2,3,2,2,1,3,1,2,2,3,3,1,3,2,2,2,3,2,3,1,3,3,3,3,3,1,1,1,1,3,1,2,2,3,1,1,1,0,1,1,0,1,6,6,7,7,9,10,9,9,8,7,7,7,9,8,9,10,9,8,9,10,10,10,9,10,9,9,9,8,7,7,7,6,6,7,7,6,6,7,7,6,7,7,0.7987523769070746,0.6553207253399209,0.989898989898988,0.6500000000000004
9,7,6,4,5,4,3,2,2,2,2,3,3,3,2,2,2,3,3,3,2,3,2,4,4,3,2,2,2,3,2,2,3,3,3,2,2,1,2,2,3,3,4,4,10,9,10,10,10,10,10,9,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,9,9,9,10,9,10,10,10,10,10,10,10,10,10,10,9,9,10,9,8,9,8,9,10,10,9,9,8,9,8,9,7,9,1.210013626311585,0.9115758732646593,0.9797979797979779,0.47000000000000025
9,7,6,4,5,4,3,2,2,3,2,3,3,3,2,2,2,3,1,3,2,3,2,5,4,3,2,2,2,2,3,2,2,3,2,2,3,2,2,3,3,1,2,2,3,2,3,2,10,10,10,9,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,8,9,8,9,10,10,9,8,8,9,8,9,7,8,1.114079319093154,0.8574756906973596,0.9797979797979779,0.5200000000000002
9,7,6,4,5,4,3,2,1,2,2,3,3,3,2,3,2,3,2,3,2,3,2,5,4,3,2,2,2,3,3,2,2,3,2,2,3,2,2,3,3,2,2,3,2,3,4,5,5,5,5,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,9,7,9,10,10,9,9,8,9,8,9,7,8,1.0942448875622732,0.8490881972001454,0.9797979797979779,0.5300000000000002
9,7,6,4,5,4,3,2,2,2,2,3,3,3,2,2,2,2,2,3,2,2,1,5,4,3,2,1,2,2,3,3,4,3,3,2,3,2,3,1,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,9,8,9,10,10,9,9,8,9,7,9,8,9,1.2559359697451675,0.9431218110732185,0.9797979797979779,0.45000000000000023
9,7,6,4,5,4,3,2,1,3,2,2,3,3,2,2,2,3,2,3,3,3,4,5,4,3,2,1,2,3,2,3,2,3,2,3,3,3,2,3,2,3,3,3,4,6,5,5,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,9,10,10,9,9,9,8,9,8,9,10,10,9,8,8,9,8,9,8,9,1.172696303717309,0.8879559246472901,0.989898989898988,0.49000000000000027
9,7,6,4,5,4,3,2,2,2,2,3,3,3,2,3,2,3,2,3,3,2,2,6,4,3,2,1,1,2,3,3,3,3,3,2,2,3,2,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,10,10,10,10,10,10,10,10,10,10,9,9,10,9,8,9,9,9,10,10,9,9,8,9,7,9,8,8,1.3195025560454863,0.9826926354269537,0.9797979797979779,0.4200000000000002
9,7,6,4,4,4,3,3,2,2,2,3,3,3,2,2,2,3,2,2,2,3,1,5,4,3,1,1,2,3,2,2,2,3,3,2,3,2,3,1,1,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,10,10,10,10,10,10,10,10,10,9,9,9,10,9,8,9,8,9,10,10,9,9,8,9,7,9,7,9,1.228208387905345,0.9231633028368188,0.9797979797979779,0.46000000000000024
