0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
9,7,7,6,4,3,2,1,2,3,2,2,2,3,2,2,2,3,1,1,6,7,7,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,9,10,10,10,10,10,9,10,9,10,10,10,9,9,9,9,8,9,10,10,10,10,10,10,9,8,9,9,9,7,9,7,9,8,8,8,9,9,7,9,7,8,8,7,7,9,9,7,9,9,7,1.6455407510315547,1.2154125439106251,0.989898989898988,0.26000000000000006
9,7,6,6,4,3,2,1,2,2,2,3,3,2,3,2,2,2,2,1,6,4,3,1,3,3,3,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,3,3,4,5,5,5,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,9,10,9,10,9,8,9,9,9,9,9,9,9,8,9,10,10,10,9,9,8,1.1342038924354563,0.8705178212755453,0.9797979797979779,0.5100000000000002
9,7,6,6,4,3,3,1,2,3,2,2,3,3,1,3,3,2,2,1,5,4,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,10,10,9,9,9,8,9,9,8,9,9,9,9,7,9,10,10,10,9,9,8,1.2118245916834813,0.915213592945581,0.9797979797979779,0.47000000000000025
9,7,6,6,4,3,3,1,2,3,2,3,3,3,2,2,3,2,2,1,5,4,3,2,3,2,3,3,2,2,3,3,3,3,1,3,3,2,2,3,3,3,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,9,8,9,8,9,9,8,9,9,9,8,7,9,10,10,10,9,9,8,1.2244062522313335,0.9227195640108677,0.9797979797979779,0.47000000000000025
9,7,6,6,4,3,3,1,2,3,2,3,3,2,2,2,3,2,2,1,5,4,3,1,3,2,3,2,2,2,3,3,2,3,2,2,2,2,2,2,3,3,3,2,3,2,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,9,10,9,9,8,8,9,10,9,9,9,9,9,8,9,10,10,10,9,9,9,1.1506781974275146,0.8806634213464677,0.9797979797979779,0.5000000000000002
9,7,6,6,4,3,3,1,2,3,2,3,3,3,2,3,3,2,1,1,6,4,3,2,3,3,2,2,3,2,2,3,3,2,2,3,2,3,2,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,9,9,9,9,9,8,9,10,10,10,9,9,9,1.2938574199203767,0.9721884766904731,0.9797979797979779,0.4400000000000002
10,7,6,6,4,3,2,1,2,3,2,3,3,2,2,2,3,2,2,2,6,4,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3,3,2,2,2,2,3,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,9,9,9,10,9,8,9,10,10,10,9,10,9,1.1887075524387336,0.9106150262296302,0.9696969696969678,0.49000000000000027
9,7,6,6,4,3,3,1,2,3,2,3,3,3,2,3,3,2,1,1,6,4,3,1,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,8,9,10,10,9,9,10,9,1.2685854846299518,0.9556996385107578,0.9797979797979779,0.45000000000000023
9,7,6,6,4,3,2,1,2,3,2,3,3,3,2,2,1,3,1,0,6,7,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,9,8,9,9,7,9,8,9,9,8,7,9,10,9,10,9,8,1.6540720254494174,1.2445869234054598,0.989898989898988,0.26000000000000006
9,7,6,6,4,3,2,1,2,3,2,2,3,3,3,3,2,2,2,1,6,4,3,2,3,2,2,3,2,2,2,3,2,2,3,2,3,2,3,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,9,9,9,10,9,8,9,10,10,10,9,9,10,1.2423450680095907,0.941347577239901,0.9797979797979779,0.46000000000000024
