0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
9,7,6,5,4,5,4,3,1,3,2,3,2,3,1,2,3,4,6,2,2,1,2,3,3,3,2,2,3,2,3,2,3,2,3,2,2,1,2,2,9,9,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,9,9,9,9,10,9,10,9,10,10,10,10,9,8,8,8,9,9,9,7,9,9,9,9,9,8,7,7,9,7,9,9,7,8,7,8,9,9,9,1.3002407490259464,0.9392472281587,0.9797979797979779,0.4300000000000002
9,7,6,5,4,4,1,3,1,3,2,3,2,2,2,2,3,4,6,2,3,2,3,4,3,3,2,3,3,2,3,2,2,2,2,2,3,2,3,1,1,2,2,2,2,3,1,3,1,2,2,1,1,2,1,1,1,2,3,2,2,1,8,9,9,9,8,9,10,9,10,9,10,9,9,8,9,9,9,9,7,9,9,10,10,9,8,7,7,9,7,9,9,8,7,7,7,8,9,7,0.7772076742437213,0.6776679807957622,0.9696969696969678,0.6800000000000004
9,7,6,5,4,5,1,3,1,3,2,2,2,2,3,2,3,4,6,2,3,2,2,3,2,3,2,3,2,3,3,3,2,3,3,3,2,2,2,2,2,2,3,1,3,3,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,9,10,9,9,8,9,9,10,10,9,8,9,8,9,8,8,9,8,9,9,9,9,9,8,1.1393726081489877,0.8709262582873025,0.9696969696969678,0.5100000000000002
10,7,6,5,4,3,1,2,1,3,2,3,3,2,2,2,3,4,6,2,3,1,3,2,3,3,3,2,3,2,3,2,2,3,2,2,3,3,3,2,2,3,1,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,9,9,10,10,10,9,8,9,8,9,8,9,9,8,8,9,10,9,9,9,1.179366857609039,0.8985440826654457,0.9696969696969678,0.49000000000000027
9,7,6,5,4,5,2,2,1,3,2,3,2,2,3,2,3,4,6,2,3,1,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,3,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,9,10,9,10,9,8,9,8,9,8,9,9,9,8,9,9,9,10,9,1.2363950095443437,0.9301415935718018,0.9696969696969678,0.46000000000000024
9,7,6,5,4,5,4,3,1,3,2,3,3,2,2,2,3,4,6,1,2,1,2,2,3,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,9,10,10,10,9,9,9,10,9,9,9,7,9,7,9,8,9,9,8,7,8,9,8,8,8,1.5993610005499281,1.183749136575064,0.9797979797979779,0.2900000000000001
9,7,6,5,4,5,1,2,2,3,3,3,2,3,3,2,3,4,5,1,3,2,3,1,2,3,2,2,3,3,3,2,2,3,3,2,3,3,2,2,2,2,2,2,3,3,3,2,3,2,3,4,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,8,9,9,10,9,10,10,10,10,9,1.044201056748199,0.8310132067664778,0.9696969696969678,0.5600000000000003
10,7,6,5,4,5,1,2,2,3,3,3,2,2,2,2,3,4,5,2,3,1,2,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,2,3,3,3,3,2,2,3,2,3,3,2,2,2,2,3,2,2,3,3,3,3,4,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,9,9,9,9,10,10,10,10,0.7276282418774429,0.6938574919505299,0.9595959595959578,0.7200000000000004
9,7,6,4,4,5,1,3,1,3,2,3,2,2,1,2,3,4,6,1,3,1,2,2,2,3,3,3,2,3,3,1,2,2,2,3,3,2,2,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,9,8,9,8,9,9,9,9,8,9,9,9,9,10,9,1.2926448328508149,0.9672414783175501,0.9696969696969678,0.4300000000000002
9,7,6,4,4,5,1,2,1,2,3,3,2,2,1,3,3,4,6,1,3,2,2,2,2,3,3,3,3,3,3,3,2,2,2,3,4,3,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,9,9,8,9,9,9,9,8,9,9,9,9,10,9,1.332817665952189,0.9960409024536301,0.9696969696969678,0.4100000000000002
9,7,6,5,4,5,1,2,1,3,2,3,2,2,1,2,3,4,5,1,3,2,2,2,2,3,3,2,3,3,3,2,3,2,2,2,2,2,2,3,4,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,9,9,9,9,9,9,8,9,10,9,9,10,9,1.2188650478465963,0.9238563288999879,0.9696969696969678,0.47000000000000025
9,7,6,5,4,4,1,3,1,3,2,3,2,2,1,2,3,4,6,1,3,1,3,2,3,2,2,2,3,2,3,3,3,3,2,2,2,2,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,9,9,9,8,9,9,8,9,9,10,9,9,10,1.319486422592534,0.9869561363960258,0.9696969696969678,0.4200000000000002
9,7,6,5,4,5,1,2,1,2,2,3,2,2,3,2,3,4,5,1,3,1,2,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,3,3,2,2,3,2,2,3,3,2,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,10,10,10,10,9,10,9,9,9,10,9,8,9,10,10,10,9,8,1.0283293435129193,0.8178381411108742,0.9696969696969678,0.5600000000000003
9,7,6,5,4,5,1,2,1,2,2,3,3,2,2,2,3,4,5,1,3,1,3,2,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,10,9,9,9,10,10,10,10,10,10,10,1.0333923790829695,0.8275585518814044,0.9696969696969678,0.5600000000000003
