0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,8,7,7,1,2,3,3,1,5,3,1,4,3,0,3,2,5,0,4,0,6,3,1,3,2,2,5,2,2,0,3,4,2,5,2,2,2,5,2,4,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9659353190360256,0.4545454545454548
10,9,7,6,1,2,3,2,1,5,2,1,4,3,3,0,2,5,0,3,3,6,2,2,3,5,1,2,1,2,1,2,3,5,4,5,1,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0058699554419421,0.4242424242424245
10,9,7,6,1,2,3,2,1,5,2,1,4,3,3,0,2,5,0,3,3,6,2,3,3,5,1,2,1,2,1,2,3,5,4,5,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0195977548499489,0.41414141414141437
10,9,7,6,1,2,3,2,1,5,2,1,4,3,3,0,3,5,0,2,3,5,3,2,3,5,1,2,2,4,6,1,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0936255985556202,0.3636363636363638
10,9,6,7,0,2,3,3,2,5,3,1,4,1,4,2,0,5,1,4,2,2,2,4,3,3,1,4,2,2,0,5,4,2,2,2,3,3,3,2,4,1,3,4,2,2,1,3,3,2,5,4,4,2,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,0.8081316597909353,0.5959595959595958
10,9,6,6,0,2,3,3,2,5,3,1,5,2,3,2,0,5,0,4,3,2,3,4,3,3,1,5,2,2,1,2,4,2,3,2,2,2,2,2,5,1,2,5,2,2,2,6,2,2,4,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8381394414503248,0.5656565656565656
10,9,6,6,1,2,3,3,2,5,2,1,5,1,3,2,0,5,1,4,3,2,2,4,3,2,1,4,2,2,2,5,4,2,3,2,3,2,2,2,5,1,2,4,3,4,2,1,2,2,5,0,2,3,2,5,5,2,2,2,3,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7459744254654818,0.6666666666666662
10,9,6,7,1,2,3,3,0,5,3,1,4,1,3,2,3,5,1,3,3,1,2,5,3,3,1,4,2,2,0,5,4,2,2,2,3,2,2,2,4,1,2,1,5,2,4,2,3,3,5,4,1,2,2,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7994509701512562,0.6060606060606059
10,9,6,6,1,2,3,3,2,5,2,1,5,1,3,2,0,5,1,4,3,2,2,4,3,2,1,4,2,2,2,5,4,2,3,2,3,2,2,2,5,1,2,4,3,4,2,1,2,2,5,0,2,3,2,5,5,3,2,2,2,2,3,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7370604970329827,0.6767676767676762
10,8,7,6,0,2,3,3,1,5,3,1,4,2,3,3,2,5,1,3,0,6,3,1,3,2,2,5,2,2,0,4,4,2,5,2,1,2,5,2,2,3,2,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.940734689902631,0.47474747474747503
10,9,6,7,2,1,3,1,1,5,2,2,5,1,2,6,5,4,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,9,10,10,1.3394613735031073,0.2222222222222223
