0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,10,5,3,6,0,4,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.597721521008065,0.1111111111111111
10,10,5,5,4,0,3,2,2,2,6,1,2,7,3,1,2,2,3,4,2,0,0,3,6,0,5,1,1,6,2,2,2,6,0,1,2,7,4,2,2,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,0.9512639459573116,0.4646464646464649
10,10,5,5,4,1,3,2,1,3,5,1,0,6,3,2,3,0,3,4,5,3,3,1,5,1,2,2,1,6,1,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,1.0917934549023256,0.3636363636363638
10,10,5,5,3,3,2,2,1,2,6,1,0,6,2,5,1,2,2,3,5,1,1,0,5,5,2,1,5,1,3,2,2,5,3,2,2,4,3,0,3,2,3,5,3,1,5,4,0,1,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,9,10,10,10,10,10,0.846349274647086,0.5555555555555556
10,10,5,5,4,0,3,2,2,2,5,4,1,7,0,1,2,2,3,4,5,3,0,3,6,0,2,1,0,5,3,3,2,6,1,1,2,0,3,5,2,3,5,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,0.9264652504825484,0.48484848484848514
10,10,5,5,6,1,4,2,1,0,6,1,1,6,3,2,2,0,2,7,2,0,3,2,5,2,2,2,0,5,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,1.1068723401398204,0.3535353535353537
10,10,6,4,8,0,1,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5712409067767736,0.1212121212121212
10,10,5,5,4,3,2,2,1,2,6,1,0,6,1,5,1,2,2,3,5,1,1,0,5,4,2,1,5,1,3,2,2,5,3,2,3,3,4,0,3,2,3,2,2,1,5,5,1,6,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,9,10,10,10,10,10,0.857432077641994,0.5454545454545455
10,10,5,5,3,2,2,2,1,3,6,1,0,6,2,5,2,2,2,2,5,2,1,0,5,4,1,0,5,2,2,2,2,5,3,2,3,3,0,5,3,2,3,5,2,1,4,4,3,0,0,2,1,5,2,2,1,5,0,3,5,5,3,1,1,1,5,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,8,10,10,9,10,9,0.6907102140436959,0.7272727272727265
10,10,5,5,4,0,3,2,2,2,6,1,3,6,2,1,2,1,3,4,2,0,0,3,5,3,5,1,1,6,2,2,2,6,1,1,2,4,4,3,2,2,1,5,1,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,0.9024103100638251,0.5050505050505053
10,10,5,5,4,0,3,2,2,2,6,1,2,7,3,1,1,2,3,4,2,0,0,3,6,0,5,1,1,6,2,2,2,5,0,1,2,7,4,2,2,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,0.9379253400729207,0.47474747474747503
10,10,6,2,6,1,3,3,1,1,2,6,0,5,2,2,2,2,2,5,5,0,2,1,5,2,2,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,10,10,10,10,9,1.1559205461097588,0.32323232323232337
10,10,5,5,4,0,3,3,2,1,6,1,1,6,3,2,0,2,3,4,5,3,1,2,5,1,2,3,1,5,2,2,2,0,3,2,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,10,1.0050005112015694,0.4242424242424245
10,10,5,5,4,3,2,2,0,2,6,2,0,6,2,5,2,1,2,3,5,0,1,0,5,4,2,1,6,1,4,2,2,4,1,3,2,4,3,0,3,2,3,5,3,1,1,4,2,4,1,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,9,10,0.8366385159367967,0.5656565656565656
10,10,5,6,2,2,2,2,1,3,6,1,1,6,1,5,2,2,2,2,5,1,0,3,5,4,1,0,5,1,3,2,2,5,3,2,4,4,1,3,3,2,3,2,3,1,4,4,2,2,0,2,2,2,2,2,3,5,1,5,5,5,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,9,10,10,10,10,9,0.7338286901264015,0.6767676767676762
10,10,5,5,4,0,3,3,1,2,5,1,1,6,3,2,3,0,3,4,4,3,3,1,5,1,2,1,1,5,1,2,5,1,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,10,1.0325466922792133,0.40404040404040426
10,10,5,5,4,0,3,2,2,2,6,3,3,6,1,1,2,1,3,4,2,0,0,3,5,3,5,1,1,5,2,2,2,6,1,1,2,3,3,2,2,3,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,0.914029269427472,0.49494949494949525
10,10,5,6,3,2,2,2,1,2,6,0,0,6,2,5,2,2,2,2,5,2,0,3,5,4,1,1,5,1,3,2,2,5,3,2,4,4,0,0,3,2,3,5,2,1,5,4,3,0,1,2,2,5,2,2,0,2,1,5,5,5,4,1,2,1,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,9,10,10,10,10,9,0.7004139701435862,0.7171717171717165
10,10,5,2,6,0,4,4,2,1,5,2,2,5,1,3,3,5,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3237891207692847,0.2323232323232324
